,city,time,co,no2,o3,pm10,pm25,so2,w,p,t,temperature,pressure,humidity,temp_min,temp_max,cloud,wind_speed,wind_degree,longitude,latitude,accident_num
1605,Barcelona,2019-11-30 23:00:00,0.1,32.5,0.9,17,0,1.1,0.2,1013.1,12.6,284.97,1013,93,281.48,287.59,75,0.5,350,2.18,41.38,
1606,Tokyo,2019-12-01 08:00:00,4.5,24.1,12.8,10,1,1.5,2.5,1030.2,6.1,281.44,1027,56,279.82,283.15,75,1.5,360,139.76,35.68,
1607,Dortmund,2019-11-30 23:00:00,0,27.9,10.2,29,0,2.6,0.5,1022.8,-1.4,271.98,1022,100,269.82,274.26,10,2.6,60,7.47,51.51,22
1608,Moscow,2019-12-01 02:00:00,1.2,11,15,25,34,0.6,5.6,0,0,270.78,1006,63,269.82,272.15,75,9,330,37.62,55.75,865
1609,Stockholm,2019-11-30 22:00:00,0,12.3,0,23,0,0,1.3,1013.3,-1.2,269.07,1015,79,266.15,271.48,0,2.6,250,18.07,59.33,16
1610,Paris,2019-11-30 23:00:00,0.1,23,11.1,21,65,0.4,2.2,1014.5,4.9,277.52,1015,80,276.48,278.15,100,5.1,60,2.35,48.86,122
1611,Beijing,2019-12-01 08:00:00,4.6,11,16.3,26,42,0.6,3.6,0,0,275.26,1030,42,272.15,281.48,0,3,40,116.39,39.91,
1612,Budapest,2019-12-01 00:00:00,5.5,19.6,8,20,94,3,5.4,1025.2,0,270.82,1025,92,267.15,274.26,0,1,0,19.04,47.5,185
1613,Barcelona,2019-12-01 00:00:00,0.1,32.5,1.7,17,0,0.6,0.2,1013.7,14.4,284.79,1012,93,281.48,287.59,75,1.5,340,2.18,41.38,
1614,Tokyo,2019-12-01 09:00:00,4.5,23.2,13.6,12,1,1.5,1.6,1026.8,6.5,283.22,1026,57,280.93,286.48,40,1.5,50,139.76,35.68,
1615,Dortmund,2019-12-01 00:00:00,0,23.8,10.2,30,0,2.6,0.7,1022.2,-0.9,271.87,1021,92,270.37,273.71,9,1.5,100,7.47,51.51,22
1616,Moscow,2019-12-01 03:00:00,1,9.6,18.4,22,34,0.6,3.3,986.8,3.1,270.36,1007,68,269.82,271.15,75,6,320,37.62,55.75,866
1617,Stockholm,2019-11-30 23:00:00,0,13.3,0,39,0,0,0,1016.5,-3.3,268.97,1015,92,267.15,271.48,0,2.6,230,18.07,59.33,16
1618,Paris,2019-12-01 00:00:00,0.1,22.6,14.7,30,63,0.4,2.2,1013.5,0,277.29,1015,80,276.15,278.15,100,4.1,60,2.35,48.86,119
1619,Beijing,2019-12-01 09:00:00,3.7,9.6,17.9,13,30,0.6,3.6,0,0,275.34,1029,34,273.15,277.59,0,3,360,116.39,39.91,
1620,Budapest,2019-12-01 01:00:00,5.3,20.3,7.2,16,94,3.7,1.5,1025.9,0.3,270.05,1025,92,267.15,272.59,0,0.5,0,19.04,47.5,185
1621,Barcelona,2019-12-01 01:00:00,0.1,34.8,0.9,18,0,1.1,0.2,1013.1,14.4,284.75,1012,87,281.48,287.59,75,3.1,330,2.18,41.38,
1622,Tokyo,2019-12-01 10:00:00,4.5,20.4,12.1,13,1,1.5,0,1026.3,8.3,284.41,1025,53,282.04,287.04,75,1,0,139.76,35.68,
1623,Dortmund,2019-12-01 01:00:00,0,21.5,10.2,31,0,2.6,0.3,0,-1.4,271.6,1022,92,269.82,273.15,72,1.5,80,7.47,51.51,22
1624,Moscow,2019-12-01 04:00:00,2.1,8,21.3,20,42,0.5,3.3,986.8,3.1,270.64,1007,68,269.82,271.15,75,6,320,37.62,55.75,866
1625,Stockholm,2019-12-01 00:00:00,0,15.2,0,45,0,0,3.6,0,0,269.03,1015,86,266.15,271.48,0,4.1,250,18.07,59.33,16
1626,Paris,2019-12-01 00:00:00,0.1,22.6,14.7,30,63,0.4,2.2,1013.5,0,277.29,1015,80,276.15,278.15,100,4.1,60,2.35,48.86,119
1627,Beijing,2019-12-01 10:00:00,3.7,10.1,18.7,19,21,1.1,2.5,0,0,276.21,1028,27,274.26,278.71,0,4,350,116.39,39.91,
1628,Budapest,2019-12-01 02:00:00,5.4,22.1,5,17,94,3.3,2.6,0,1.1,269.29,1025,92,267.15,270.93,0,0.96,321,19.04,47.5,185
1629,Barcelona,2019-12-01 02:00:00,0.1,32,0.5,18,0,1.1,0.2,1013.1,13.8,284.9,1012,93,282.04,287.04,20,2.6,330,2.18,41.38,
1630,Tokyo,2019-12-01 11:00:00,5.6,23.2,14.5,15,1,1.5,0.6,1024.9,10.5,285.31,1024,57,283.15,288.15,75,1,0,139.76,35.68,
1631,Dortmund,2019-12-01 02:00:00,0,18.8,10.2,30,0,2.6,0.2,0,0,271.74,1021,92,270.37,274.15,72,1.5,40,7.47,51.51,22
1632,Moscow,2019-12-01 04:00:00,2.1,8,21.3,20,42,0.5,3.3,986.8,3.1,270.64,1007,68,269.82,271.15,75,6,320,37.62,55.75,866
1633,Stockholm,2019-12-01 00:00:00,0,15.2,0,45,0,0,3.6,0,0,269.03,1015,86,266.15,271.48,0,4.1,250,18.07,59.33,16
1634,Paris,2019-12-01 00:00:00,0.1,22.6,14.7,30,63,0.4,2.2,1013.5,0,277.29,1015,80,276.15,278.15,100,4.1,60,2.35,48.86,119
1635,Beijing,2019-12-01 11:00:00,3.7,9.6,20.4,25,25,2.1,2.5,0,0,277.48,1026,29,277.04,278.71,0,4,350,116.39,39.91,
1636,Budapest,2019-12-01 03:00:00,5.1,20.3,7.9,20,94,3.3,2.4,1025.9,-0.3,268.58,1025,100,266.15,270.37,0,1,0,19.04,47.5,185
1637,Barcelona,2019-12-01 03:00:00,0.1,28.8,0.5,18,0,0.6,0.2,1012.6,13.8,284.94,1011,93,282.04,287.04,20,0.5,0,2.18,41.38,
1638,Tokyo,2019-12-01 12:00:00,5.6,26.9,16.8,15,1,1.5,0,1023.2,10.5,285.95,1023,66,283.15,290.37,75,2.1,130,139.76,35.68,
1639,Dortmund,2019-12-01 03:00:00,0,19.2,10.2,31,0,2.6,0.2,0,-2.2,271.95,1021,100,270.37,274.15,72,1,0,7.47,51.51,22
1640,Moscow,2019-12-01 06:00:00,2.8,8,20.1,18,25,0.2,3.3,986.8,3.1,270.56,1009,73,269.82,271.15,75,6,320,37.62,55.75,867
1641,Stockholm,2019-12-01 00:00:00,0,15.2,0,45,0,0,3.6,0,0,269.03,1015,86,266.15,271.48,0,4.1,250,18.07,59.33,16
1642,Paris,2019-12-01 03:00:00,0.1,23.1,14.7,22,47,0.4,0.4,1012.3,4.4,276.7,1013,80,275.93,277.59,90,3.1,40,2.35,48.86,121
1643,Beijing,2019-12-01 12:00:00,3.7,9.2,22.4,15,55,2.6,3.6,0,0,277.72,1025,27,277.04,278.71,0,2,270,116.39,39.91,
1644,Budapest,2019-12-01 04:00:00,5.3,24.4,3,20,94,3.3,0.1,1025.9,-1.2,267.98,1025,92,266.15,269.26,0,1,220,19.04,47.5,185
1645,Barcelona,2019-12-01 04:00:00,0.1,23.8,1.7,19,0,0.6,0.2,1012.1,13.1,284.84,1011,87,281.48,287.59,20,1.26,9,2.18,41.38,
1646,Tokyo,2019-12-01 13:00:00,6.7,33.4,12.1,22,1,1.5,0,1022.1,11.1,286.09,1022,71,283.71,290.93,75,1,0,139.76,35.68,
1647,Dortmund,2019-12-01 04:00:00,0,18.8,10.2,30,0,2.6,0.2,0,-2.2,272.02,1021,92,270.37,274.26,85,0.5,0,7.47,51.51,22
1648,Moscow,2019-12-01 06:00:00,2.8,9.5,22.1,18,25,0.2,3.3,986.8,3.1,270.56,1009,73,269.82,271.15,75,6,320,37.62,55.75,867
1649,Stockholm,2019-12-01 04:00:00,0,11.7,0,15,0,0,0,0,0,270,1013,79,267.15,272.59,29,4.6,240,18.07,59.33,16
1650,Paris,2019-12-01 03:00:00,0.1,23.1,14.7,22,47,0.4,0.4,1012.3,4.4,276.7,1013,80,275.93,277.59,90,3.1,40,2.35,48.86,121
1651,Beijing,2019-12-01 13:00:00,4.6,10.1,22.4,25,50,2.6,3.6,0,0,277.79,1025,25,277.04,278.15,0,3,330,116.39,39.91,
1652,Budapest,2019-12-01 05:00:00,5.4,23.5,1.8,15,94,3.3,0.3,1026.4,-1.6,267.92,1026,92,265.15,270.93,0,1,70,19.04,47.5,185
1653,Barcelona,2019-12-01 05:00:00,0.1,16.5,7,19,0,0.6,0.2,1011.7,12.7,284.99,1011,93,281.48,287.04,75,0.5,0,2.18,41.38,
1654,Tokyo,2019-12-01 14:00:00,6.7,39.9,10.4,27,1,1.5,0.1,1021.3,11.6,285.05,1022,71,282.04,289.26,40,1,0,139.76,35.68,
1655,Dortmund,2019-12-01 05:00:00,0,17.4,10.2,30,0,2.6,0.2,0,0,271.84,1020,92,270.93,272.59,85,2.55,72,7.47,51.51,22
1656,Moscow,2019-12-01 07:00:00,2.8,10.6,22.1,17,25,0.1,3.3,986.8,3.1,270.64,1009,63,269.82,271.15,75,4,310,37.62,55.75,867
1657,Stockholm,2019-12-01 05:00:00,0,14.3,0,15,0,0,4.8,1013.5,0,270.6,1013,79,269.15,272.59,29,3.6,240,18.07,59.33,16
1658,Paris,2019-12-01 06:00:00,0.1,11.6,14.8,13,47,0.4,0.2,1012.6,3.3,276.04,1013,86,275.37,276.48,90,2.6,20,2.35,48.86,120
1659,Beijing,2019-12-01 14:00:00,4.6,9.6,24,30,57,2.6,1.5,0,0,277.42,1026,23,276.48,278.15,0,12,280,116.39,39.91,
1660,Budapest,2019-12-01 07:00:00,6,25.6,0.9,19,94,3.7,0.2,1026.4,-2.2,271.7,1026,86,270.15,272.59,0,1,0,19.04,47.5,185
1661,Barcelona,2019-12-01 07:00:00,0.1,22.9,2.9,19,0,0.6,0.2,1012.1,13.3,285.26,1012,87,282.59,287.59,20,2.6,310,2.18,41.38,
1662,Tokyo,2019-12-01 15:00:00,7.8,42.6,8.8,29,1,1.5,0.6,1021.1,12.2,284.26,1022,76,279.82,289.82,40,2.1,360,139.76,35.68,
1663,Dortmund,2019-12-01 06:00:00,0,17.9,10.2,30,0,2.6,0.2,0,-2.2,271.62,1020,100,269.82,273.15,85,1,0,7.47,51.51,22
1664,Moscow,2019-12-01 08:00:00,0.2,32.2,0,6,9,1,3.3,986.8,3.1,270.86,1010,63,270.15,271.15,75,5,300,37.62,55.75,870
1665,Stockholm,2019-12-01 05:00:00,0,14.3,0,15,0,0,4.1,0,0,270.6,1013,79,269.15,272.59,29,3.6,240,18.07,59.33,16
1666,Paris,2019-12-01 06:00:00,0.1,11.6,14.8,13,47,0.4,0.2,1012.6,3.3,276.04,1013,86,275.37,276.48,90,2.6,20,2.35,48.86,120
1667,Beijing,2019-12-01 15:00:00,4.6,15.1,19.1,45,68,2.1,2.5,0,0,276.58,1026,25,275.93,277.15,0,8,280,116.39,39.91,
1668,Budapest,2019-12-01 07:00:00,6,25.6,0.9,19,94,3.7,0.2,1026.4,-2.2,271.7,1026,86,270.15,272.59,0,1,0,19.04,47.5,185
1669,Barcelona,2019-12-01 07:00:00,0.1,22.9,2.9,19,0,0.6,0.2,1012.5,0,285.26,1012,87,282.59,287.59,20,2.6,310,2.18,41.38,
1670,Tokyo,2019-12-01 16:00:00,10,45.4,7.3,29,1,1.5,0.8,1020.9,13.3,284.24,1022,71,279.26,290.37,20,3.1,20,139.76,35.68,
1671,Dortmund,2019-12-01 06:00:00,0,17.9,10.2,30,0,2.6,0.2,0,-2.2,271.62,1020,100,269.82,273.15,85,1,0,7.47,51.51,22
1672,Moscow,2019-12-01 10:00:00,0.1,32.2,0,8,0,0.9,3.3,986.8,3.1,271.17,1010,68,270.15,272.15,75,5,280,37.62,55.75,878
1673,Stockholm,2019-12-01 07:00:00,0,3.2,0,12,0,0,4.6,0,0,270.58,1012,86,267.15,273.15,3,3.6,240,18.07,59.33,16
1674,Paris,2019-12-01 07:00:00,0.1,26.6,8.8,21,60,0.4,1.4,1012.8,3.3,276.02,1014,86,275.37,276.48,100,3.6,10,2.35,48.86,123
1675,Beijing,2019-12-01 16:00:00,4.6,16.5,17.5,61,82,1.6,11.8,0,0,276.14,1027,29,275.37,277.15,0,7,280,116.39,39.91,
1676,Budapest,2019-12-01 08:00:00,7.2,27.4,0.7,19,94,4,0.2,0,-1.7,274.17,1026,86,272.15,274.82,0,1,0,19.04,47.5,185
1677,Barcelona,2019-12-01 08:00:00,0.1,25.2,1.7,19,0,0.6,0.3,1012.7,13.8,286.04,1012,76,282.04,289.26,20,2.6,320,2.18,41.38,
1678,Tokyo,2019-12-01 17:00:00,12.3,48.2,3.2,30,1,1.5,0.8,1020.7,10.5,281.86,1023,71,278.15,289.26,20,2.6,340,139.76,35.68,
1679,Dortmund,2019-12-01 08:00:00,0,16.5,0.9,30,0,2.6,0.2,0,-2.2,272.48,1021,92,270.93,273.71,100,1.5,130,7.47,51.51,22
1680,Moscow,2019-12-01 11:00:00,3.9,10.7,22.5,24,17,0.1,3.3,986.8,3.1,271.55,1011,68,271.15,272.15,75,5,280,37.62,55.75,880
1681,Stockholm,2019-12-01 08:00:00,0,7,0,18,0,0,3.3,1012.5,0,271.17,1012,80,268.15,273.71,3,3.1,250,18.07,59.33,16
1682,Paris,2019-12-01 07:00:00,0.1,26.6,8.8,21,60,0.4,1.4,1012.8,3.3,276.02,1014,86,275.37,276.48,100,3.6,10,2.35,48.86,123
1683,Beijing,2019-12-01 17:00:00,4.6,11.9,22.8,40,82,2.1,7.7,0,0,276.38,1028,32,274.82,278.71,0,5,310,116.39,39.91,
1684,Budapest,2019-12-01 09:00:00,8,28.8,1.5,18,94,3.8,0.2,1027.3,-0.7,275.77,1026,69,275.15,276.48,0,1,0,19.04,47.5,185
1685,Barcelona,2019-12-01 09:00:00,0.1,23.4,5.3,19,0,0.6,0.2,1012.8,13.8,286.61,1012,71,283.15,289.82,20,3.6,330,2.18,41.38,
1686,Tokyo,2019-12-01 18:00:00,12.3,48.2,1.6,33,1,1.5,0.1,1021.1,8.8,282.17,1022,66,278.15,289.26,20,3.6,30,139.76,35.68,
1687,Dortmund,2019-12-01 09:00:00,0,17,0.9,30,0,2.6,0.2,0,-2.1,273.08,1021,92,272.04,274.26,100,2.15,61,7.47,51.51,22
1688,Moscow,2019-12-01 12:00:00,4.6,14.4,22.5,27,25,0.2,3.3,986.8,3.1,271.8,1011,63,271.15,273.15,0,6,290,37.62,55.75,874
1689,Stockholm,2019-12-01 09:00:00,0,3.4,0,18,0,0,2.8,0,0,271.71,1012,80,269.15,273.71,3,4.1,240,18.07,59.33,16
1690,Paris,2019-12-01 09:00:00,0.1,26,9.7,14,64,0.4,2.5,1014.7,3.3,276.12,1016,93,275.37,277.04,90,3.6,360,2.35,48.86,121
1691,Beijing,2019-12-01 18:00:00,3.7,8.3,25.2,53,72,2.1,6.6,0,0,275.78,1029,29,274.82,277.59,0,6,330,116.39,39.91,
1692,Budapest,2019-12-01 10:00:00,8.2,29.7,3.4,20,94,4.1,0.8,1027.2,1.1,276.86,1026,64,276.15,278.15,17,2.1,160,19.04,47.5,185
1693,Barcelona,2019-12-01 09:00:00,0.1,17.9,8.6,19,0,0.6,0,1013.7,15.5,286.61,1012,71,283.15,289.82,20,3.6,330,2.18,41.38,
1694,Tokyo,2019-12-01 19:00:00,12.3,46.3,2.4,32,1,1.5,0.3,1020.9,8.3,281.83,1022,66,277.04,289.82,20,2.6,40,139.76,35.68,
1695,Dortmund,2019-12-01 10:00:00,0,17.4,0.9,29,0,2.6,0.2,0,-1.4,274.17,1021,100,272.15,275.93,100,2.1,30,7.47,51.51,22
1696,Moscow,2019-12-01 13:00:00,4.8,13.3,21.7,32,25,0.3,3.3,986.8,3.1,271.1,1012,68,270.93,271.15,0,5,290,37.62,55.75,885
1697,Stockholm,2019-12-01 10:00:00,0,3.4,0,18,0,0,3.6,0,0,271.87,1011,80,269.15,273.71,18,3.1,230,18.07,59.33,16
1698,Paris,2019-12-01 09:00:00,0.1,26,9.7,14,64,0.4,2.5,1014.7,3.3,276.12,1016,93,275.37,277.04,90,3.6,360,2.35,48.86,121
1699,Beijing,2019-12-01 19:00:00,2.8,7.8,24.8,27,53,1.1,4.6,0,0,274.43,1030,29,273.15,276.48,0,10,340,116.39,39.91,
1700,Budapest,2019-12-01 11:00:00,7.7,27.3,5.6,24,94,4,0.3,1026.5,2.7,277.17,1026,60,277.04,277.59,17,2.6,160,19.04,47.5,185
1701,Barcelona,2019-12-01 11:00:00,0.1,17.9,10.2,19,0,0.6,0.5,1013.1,16.1,288.28,1012,54,284.26,290.93,20,4.1,330,2.18,41.38,
1702,Tokyo,2019-12-01 20:00:00,12.3,46.3,5.6,34,1,1.5,0.3,1020.5,8.3,282.38,1021,76,277.04,290.37,75,1,0,139.76,35.68,
1703,Dortmund,2019-12-01 11:00:00,0,16,0.9,30,0,2.6,0.2,0,-0.7,274.42,1020,68,273.15,276.48,100,2.1,60,7.47,51.51,25
1704,Moscow,2019-12-01 14:00:00,4.8,15.7,19.7,35,34,0.5,5.6,0,0,270.3,1012,79,269.15,272.04,0,4,270,37.62,55.75,879
1705,Stockholm,2019-12-01 11:00:00,0,3.2,0,10,0,0,3.3,1011.5,0,272.09,1011,80,270.15,273.71,18,3.6,220,18.07,59.33,17
1706,Paris,2019-12-01 11:00:00,0.1,23.1,10.3,15,62,0.4,5.7,1015.6,3.3,276.52,1016,86,275.93,277.59,90,4.1,360,2.35,48.86,120
1707,Beijing,2019-12-01 20:00:00,1.9,6,25.6,30,42,1.1,5.6,0,0,274.05,1032,31,272.59,276.48,0,13,330,116.39,39.91,
1708,Budapest,2019-12-01 12:00:00,7,26.3,7.6,23,94,3.8,2.1,1026.3,3.3,277.06,1025,55,275.93,277.59,32,2.6,190,19.04,47.5,185
1709,Barcelona,2019-12-01 12:00:00,0.1,14.7,13.9,18,0,0.6,0.8,1012.2,16.1,288.84,1011,51,286.48,290.37,20,3.1,340,2.18,41.38,
1710,Tokyo,2019-12-01 21:00:00,11.2,45.4,8,37,1,1.5,0.3,1020.4,7.2,283.57,1021,81,278.15,289.82,75,8.09,212,139.76,35.68,
1711,Dortmund,2019-12-01 12:00:00,0,16,0.9,30,0,2.6,0.5,0,-0.2,274.8,1020,70,273.71,277.04,100,1.5,60,7.47,51.51,26
1712,Moscow,2019-12-01 15:00:00,4.8,16.4,18.4,39,34,0.3,4.6,0,0,269.02,1013,85,268.15,270.15,0,4,280,37.62,55.75,873
1713,Stockholm,2019-12-01 12:00:00,0,5.5,0,7,0,0,0,0,0,271.98,1010,80,270.15,273.71,27,3.6,220,18.07,59.33,17
1714,Paris,2019-12-01 13:00:00,0.1,11.3,10.3,16,62,0.4,2.2,1015.5,3.8,276.82,1016,80,275.93,277.59,90,3.6,30,2.35,48.86,128
1715,Beijing,2019-12-01 21:00:00,1.9,5.1,25.2,32,38,0.6,9.7,0,0,273.44,1032,28,272.04,275.93,0,11,310,116.39,39.91,
1716,Budapest,2019-12-01 13:00:00,7.1,23.3,10.5,21,94,3.7,1.1,1025.7,4.1,276.39,1025,55,275.37,277.15,73,1.5,160,19.04,47.5,185
1717,Barcelona,2019-12-01 13:00:00,0.1,10.6,18.7,18,0,0.6,0,1011.9,16.1,288.79,1011,55,286.48,290.93,20,1.5,250,2.18,41.38,
1718,Tokyo,2019-12-01 22:00:00,12.3,47.3,2.4,43,1,1.5,0.3,1019.9,7.2,283.59,1020,76,277.04,289.26,75,6.2,230,139.76,35.68,
1719,Dortmund,2019-12-01 13:00:00,0,18.3,0.9,30,0,2.6,0.5,0,0,274.83,1020,74,273.71,276.48,100,2.1,40,7.47,51.51,23
1720,Moscow,2019-12-01 16:00:00,4.8,17.6,18.4,40,34,0.2,4.6,0,0,268.94,1014,85,267.59,270.15,0,4,290,37.62,55.75,875
1721,Stockholm,2019-12-01 13:00:00,0,5.2,0,9,0,0,3.6,1010.5,0,272.02,1010,80,270.93,273.71,28,4.1,240,18.07,59.33,16
1722,Paris,2019-12-01 13:00:00,0.1,11.3,10.3,16,62,0.4,2.2,1015.5,3.8,276.82,1016,80,275.93,277.59,90,3.6,30,2.35,48.86,128
1723,Beijing,2019-12-01 22:00:00,1.9,4.6,24.8,26,25,0.6,12.8,0,0,272.38,1032,26,270.93,275.37,0,10,320,116.39,39.91,
1724,Budapest,2019-12-01 14:00:00,6.5,18.6,12.9,21,94,3.8,0.2,1025.3,0,274.86,1025,55,273.15,276.15,73,2.1,130,19.04,47.5,185
1725,Barcelona,2019-12-01 14:00:00,0.1,12.4,19.1,17,0,0.6,0,1011.8,15.5,288,1011,55,285.37,289.82,20,3.6,220,2.18,41.38,
1726,Tokyo,2019-12-01 23:00:00,13.4,49.1,1.6,41,1,1.5,0.1,1019.3,7.2,284.14,1018,72,277.04,289.26,75,6.2,240,139.76,35.68,
1727,Dortmund,2019-12-01 13:00:00,0,18.3,0.9,30,0,2.6,0.5,0,0,274.83,1020,74,273.71,276.48,100,2.1,40,7.47,51.51,23
1728,Moscow,2019-12-01 17:00:00,5.7,23,18.4,40,34,0.1,4.6,0,0,268.65,1014,92,267.15,270.15,0,3,290,37.62,55.75,874
1729,Stockholm,2019-12-01 13:00:00,0,5.2,0,9,0,0,3.6,1010.5,0,272.02,1010,80,270.93,273.71,28,4.1,240,18.07,59.33,16
1730,Paris,2019-12-01 13:00:00,0.1,11.3,10.3,16,62,0.4,2.2,1015.5,3.8,276.82,1016,80,275.93,277.59,90,3.6,30,2.35,48.86,128
1731,Beijing,2019-12-01 23:00:00,1.9,6,22.8,22,25,1.1,10.8,0,0,272.24,1032,30,271.15,274.82,0,7,320,116.39,39.91,
1732,Budapest,2019-12-01 15:00:00,6.9,22.6,11.2,23,94,4,0,1025.3,3.4,274.46,1024,64,272.59,275.93,73,3.6,130,19.04,47.5,185
1733,Barcelona,2019-12-01 15:00:00,0.1,11,23.2,17,0,0.6,0,0,0,287.29,1011,62,284.26,289.26,20,2.6,210,2.18,41.38,
1734,Tokyo,2019-12-01 23:00:00,13.4,49.1,1.6,41,1,1.5,0.1,1019.3,7.2,284.14,1018,72,277.04,289.26,75,6.2,240,139.76,35.68,
1735,Dortmund,2019-12-01 15:00:00,0,16,0.9,30,0,2.6,0.5,0,0,274.12,1020,74,273.15,275.93,100,1.5,40,7.47,51.51,25
1736,Moscow,2019-12-01 17:00:00,5.7,23,18.4,40,34,0.1,4.6,0,0,268.65,1014,92,267.15,270.15,0,3,290,37.62,55.75,874
1737,Stockholm,2019-12-01 14:00:00,0,8,0,23,0,0,0,1012.3,-2.2,271.31,1010,92,269.15,273.15,28,4.1,240,18.07,59.33,18
1738,Paris,2019-12-01 15:00:00,0.1,24,10.2,20,49,0.4,6.8,1016.5,3.9,276.64,1017,80,275.93,277.59,90,4.6,340,2.35,48.86,139
1739,Beijing,2019-12-02 00:00:00,1.9,7.4,21.2,17,38,1.1,9.7,0,0,271.87,1032,32,270.15,274.82,0,4,310,116.39,39.91,
1740,Budapest,2019-12-01 15:00:00,6.9,22.6,11.2,23,94,4,0,1025.3,3.4,274.46,1024,64,272.59,275.93,73,3.6,130,19.04,47.5,185
1741,Barcelona,2019-12-01 16:00:00,0.1,22,14.3,17,0,1.1,1.1,1012.3,0,285.78,1011,72,280.93,289.26,20,1,0,2.18,41.38,
1742,Tokyo,2019-12-02 01:00:00,13.4,47.3,1.6,39,1,1.5,0,1017.9,7.2,283.08,1018,76,278.71,288.71,75,3.1,50,139.76,35.68,
1743,Dortmund,2019-12-01 16:00:00,0,22.9,0.9,30,0,2.6,0.5,0,0.4,273.88,1020,74,272.59,275.37,100,1.5,30,7.47,51.51,26
1744,Moscow,2019-12-01 19:00:00,6.1,21.2,10.2,38,17,0.1,4.6,0,0,269.16,1015,85,268.15,270.15,75,2,250,37.62,55.75,873
1745,Stockholm,2019-12-01 15:00:00,0,15.6,0,23,0,0,3.8,1012.1,-2.2,271.17,1009,92,269.15,273.15,28,3.1,230,18.07,59.33,16
1746,Paris,2019-12-01 15:00:00,0.1,24,10.2,20,49,0.4,6.8,1016.5,3.9,276.64,1017,80,275.93,277.59,90,4.6,340,2.35,48.86,139
1747,Beijing,2019-12-02 01:00:00,1.9,6,22,17,46,1.1,6.6,0,0,271.87,1031,38,270.15,274.82,0,5,290,116.39,39.91,
1748,Budapest,2019-12-01 17:00:00,6.6,28.6,8,27,94,3.7,0.3,1024.8,2.7,275.01,1024,74,274.15,275.93,86,3.1,130,19.04,47.5,185
1749,Barcelona,2019-12-01 16:00:00,0.1,22.4,14.3,17,0,1.1,0.3,1012.4,0,285.78,1011,72,280.93,289.26,20,1,0,2.18,41.38,
1750,Tokyo,2019-12-02 02:00:00,7.8,35.2,1.6,28,1,1.5,0.8,1016.8,7.2,282.13,1017,81,278.71,288.71,75,3.6,40,139.76,35.68,
1751,Dortmund,2019-12-01 17:00:00,0,23.8,0.9,30,0,2.6,0.5,0,0.5,273.67,1020,74,272.04,275.37,100,1,40,7.47,51.51,23
1752,Moscow,2019-12-01 20:00:00,6.4,21.2,9.1,36,30,0.1,3.6,0,0,269.17,1015,85,269.15,269.26,75,2,250,37.62,55.75,877
1753,Stockholm,2019-12-01 16:00:00,0,19.7,0,23,0,0,0,1011.7,-1.8,271.22,1009,86,269.15,272.59,18,2.1,260,18.07,59.33,17
1754,Paris,2019-12-01 17:00:00,0.1,19.7,7.2,26,69,0.4,8.5,1017.2,3.8,276.28,1019,86,275.37,277.15,99,3.1,360,2.35,48.86,141
1755,Beijing,2019-12-02 02:00:00,1.9,6.4,20.8,9,25,1.1,3.6,0,0,272,1030,38,270.15,275.37,0,4,270,116.39,39.91,
1756,Budapest,2019-12-01 18:00:00,7.8,33.8,4.7,27,94,3.8,0,1024.6,2.7,274.9,1023,74,274.15,275.37,86,4.1,130,19.04,47.5,185
1757,Barcelona,2019-12-01 18:00:00,0.1,30.2,9.8,17,0,1.6,3.6,1013.3,14.4,284.88,1013,82,279.82,288.71,40,3.1,100,2.18,41.38,
1758,Tokyo,2019-12-02 03:00:00,6.7,31.5,0.8,30,1,1.5,1.1,1016.7,7.7,281.09,1016,87,278.71,287.59,75,3.6,30,139.76,35.68,
1759,Dortmund,2019-12-01 18:00:00,0,22.9,0.9,29,0,2.6,0.5,0,0.5,273.58,1021,74,272.04,275.37,100,0.5,20,7.47,51.51,22
1760,Moscow,2019-12-01 20:00:00,6.4,21.2,9.1,36,30,0.1,3.6,0,0,269.17,1015,85,269.15,269.26,75,2,250,37.62,55.75,877
1761,Stockholm,2019-12-01 18:00:00,0,19.7,0,23,0,0,0,1011.6,-2.2,271.04,1009,86,269.15,272.59,18,4.6,260,18.07,59.33,16
1762,Paris,2019-12-01 17:00:00,0.1,19.7,7.2,26,69,0.4,8.5,1017.2,3.8,276.28,1019,86,275.37,277.15,99,3.1,360,2.35,48.86,141
1763,Beijing,2019-12-02 03:00:00,1.9,6,20.8,10,13,1.6,4.6,0,0,271.75,1030,45,268.15,275.37,0,2,320,116.39,39.91,
1764,Budapest,2019-12-01 19:00:00,7.3,29,7.6,26,94,4.1,0,1024.4,2.6,274.9,1023,74,274.15,275.37,100,4.1,120,19.04,47.5,184
1765,Barcelona,2019-12-01 19:00:00,0.1,23.4,12.6,17,0,1.1,0,0,14.4,285.1,1013,87,279.82,288.15,40,2.6,100,2.18,41.38,
1766,Tokyo,2019-12-02 04:00:00,5.6,29.7,1.6,30,1,1.5,0.3,0,7.2,281.08,1016,87,278.71,283.15,75,3.1,30,139.76,35.68,
1767,Dortmund,2019-12-01 19:00:00,0,24.3,0.9,28,0,2.6,0.5,0,0.5,273.47,1021,76,272.04,275.15,100,0.91,11,7.47,51.51,22
1768,Moscow,2019-12-01 22:00:00,5.5,19.8,9.1,34,25,0.1,4.6,0,0,268.07,1015,92,267.15,269.15,41,2,220,37.62,55.75,882
